-1.0465557238078685e-16, 1.143701004121275, 3.000445051456072e-16, -0.7691461570905491, 2.0585919971329773e-16, -0.34284716121182374, -0.7870000000000004
0.16947374478713848, 1.1674015629109888, -0.11126848227914868, -0.7253508510268994, 0.39355551448606785, -0.3313139092538678, -1.0581297714057167
0.32052097233852367, 1.245188100766606, -0.22777176682751007, -0.5780084204845416, 0.9118061337155179, -0.3064923151742453, -1.4536491805089942
0.38584555840044654, 1.4419680455905282, -0.11779989141293028, -0.16534304070158556, 1.5935823253097112, -0.3681946177757913, -2.2572792343383856
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.16947374478713859, 1.167401562910989, 0.11126848227914923, -0.7253508510268987, -0.3935555144860679, -0.3313139092538671, -0.5158702285942838
-0.3205209723385241, 1.2451881007666055, 0.22777176682751143, -0.5780084204845423, -0.9118061337155172, -0.3064923151742451, -0.12035081949100782
-0.38584555840044604, 1.4419680455905293, 0.11779989141292802, -0.16534304070158293, -1.5935823253097126, -0.3681946177757914, 0.6832792343383892
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-1.0279083012651247e-16, 0.8935114699234094, 1.787510080079576e-16, -1.269852857243221, 2.85091852198493e-17, -0.5933643271666303, -0.7870000000000001
0.17010915676803764, 0.9095354733675074, -0.03444637414346177, -1.2385330679369118, 0.26968487336352237, -0.5906172127261343, -0.985313077421308
0.33280187799118044, 0.9586991073397584, -0.07233842683856957, -1.142337925451138, 0.548153219636258, -0.5824189174921912, -1.1969959283000406
0.47747866307865816, 1.045541949359493, -0.11056098736369147, -0.9712380379367566, 0.8519280078780676, -0.5724825965309148, -1.4479077927140636
0.5847975204285554, 1.186201691760038, -0.11965392850174653, -0.6878514134308614, 1.196641162728823, -0.5809234087796878, -1.7900888628678047
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.17010915676803784, 0.9095354733675071, 0.03444637414346207, -1.2385330679369122, -0.269684873363522, -0.5906172127261345, -0.5886869225786927
-0.3328018779911807, 0.9586991073397579, 0.07233842683856985, -1.142337925451139, -0.5481532196362576, -0.5824189174921914, -0.3770040716999602
-0.47747866307865827, 1.045541949359493, 0.11056098736369178, -0.9712380379367567, -0.8519280078780672, -0.5724825965309146, -0.12609220728593715
